id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,Teff,Tefff,Radius,Mass
65869,66077,,,Gl 516A,,,13.545718,16.810847,12.76,252.95,-221.83,-1.9,11.38,10.851,M4Ve,1.54,-11.228139,-4.809091,3.690353,0.00000422,-0.00001521,-0.0000137,3.546260619,0.293404638,1.23E-06,-1.08E-06,,,Com,1,65869,Gl 516,0.003977407,VW,11.456,11.276,3734.317309,3734.317309,0.150932344,0.206144351
58401,58576,104304,4587,Gl 454,,,12.012347,-10.446014,12.7632,141.98,-483.34,0.1,5.54,5.01,K0IV,0.76,-12.5516,-0.040575,-2.314084,0.00000535,-0.00000877,-0.00002943,3.144825148,-0.182317337,6.88E-07,-2.34E-06,,,Vir,1,58401,,0.862978548,,,,5404.267564,5404.267564,1.061527012,0.958769667
80095,80337,147513,6094,Gl 620.1A,,,16.400355,-39.19298,12.7779,72.64,3.41,17,5.37,4.838,G3/G5V,0.625,-4.027174,-9.047466,-8.07489,-0.00000142,-0.00001426,-0.00001082,4.29360286,-0.684046548,3.52E-07,1.65E-08,,,Sco,1,80095,Gl 620.1,1.011113712,,,,5871.350407,5871.350407,0.973483813,1.003162822
51312,51459,90839,4112,Gl 395,36    UMa,,10.510461,55.980536,12.7796,-177.02,-33.45,8.6,4.82,4.287,F8V,0.541,-6.613102,2.718087,10.592404,-0.00000197,0.00001267,0.00000613,2.751632358,0.977044674,-8.58E-07,-1.62E-07,,36,UMa,1,51312,,1.679577314,,,,6208.599163,6208.599163,1.122063644,1.159692523
25888,25953,,,Gl 206,,,5.537405,9.820807,12.7943,-177.94,-219.44,21.7,11.55,11.015,M4Ve,1.637,1.523068,12.514663,2.182323,0.00001388,0.00002268,-0.00000963,1.449689305,0.171405424,-8.63E-07,-1.06E-06,,,Ori,1,25888,,0.003419794,V998,11.618,11.448,3598.438798,3598.438798,0.150721937,0.197437006
36809,36915,,,NN 3452,,,7.589423,54.849721,12.7975,-121.45,16.47,0,11.36,10.824,M0,1.591,-2.978085,6.739117,10.463809,0.00000723,0.00000228,0.00000059,1.9869063,0.957308231,-5.89E-07,7.98E-08,,,Lyn,1,36809,,0.004077557,,11.44,11.27,3661.574821,3661.574821,0.158953073,0.207614248
84976,85235,158633,6518,Gl 675,,,17.416831,67.306705,12.8025,-531,3.65,-38.3,6.44,5.904,K0V,0.759,-0.75131,-4.88157,11.811056,-0.00003024,0.00002015,-0.00003605,4.559715695,1.174723607,-2.57E-06,1.77E-08,,,Dra,1,84976,,0.378791304,,,,5407.436536,5407.436536,0.702460443,0.757779509
118389,,,,GJ 2045,,,5.703557,-5.463772,12.8041,-129.97,961.25,0,15.28,14.743,m,1.86,0.988201,12.70756,-1.21916,0.00000848,0.00000505,0.00005939,1.493187842,-0.095360804,-6.30E-07,4.66E-06,,,,1,118389,,0.000110357,,,,3321.731732,3321.731732,0.031774269,0.074023803
119214,,,,NN 4054,,,18.355259,61.014146,12.8041,92.29,-673.71,0,15.65,15.113,DC:9,0.97,0.576401,-6.177955,11.200251,0.0000091,-0.00003589,-0.00002026,4.805395468,1.06489773,4.47E-07,-3.27E-06,,,,1,119214,,7.85E-05,,,,4815.940935,4815.940935,0.012749033,0.067159216
118757,,,,NN 3668,,,11.518761,-14.954321,12.8205,383.13,-1336.15,0,14.29,13.75,m,1.81,-12.288125,1.556362,-3.308316,0.00001824,-0.00002631,-0.00008024,3.015604511,-0.261002143,1.86E-06,-6.48E-06,,,,1,118757,,0.000275423,,,,3379.885043,3379.885043,0.048484283,0.096129615
119129,,,,GJ 1210,,,17.1279,7.367094,12.8205,-520.48,-389.37,0,14.01,13.47,m,1.88,-2.87781,-12.384707,1.643922,-0.00003221,0.00000429,-0.000024,4.484073721,0.128580046,-2.52E-06,-1.89E-06,,,,1,119129,,0.000356451,,,,3299.044335,3299.044335,0.057893306,0.103480161
119152,,,,GJ 1218,,,17.469961,-62.458882,12.8205,-294.4,-945.21,28,12.68,12.14,m,1.48,-0.820535,-5.871614,-11.368941,-0.00001275,0.00004099,-0.00005256,4.57362515,-1.090113133,-1.43E-06,-4.58E-06,,,,1,119152,,0.001213389,,,,3823.838842,3823.838842,0.079507043,0.146844322
119559,,,,NN 4326,,,23.291086,19.61375,12.8205,251.14,-67.29,0,12.1,11.56,M4,1.59,11.869231,-2.22845,4.303555,0.00000426,0.00001508,-0.00000394,6.097591982,0.34232452,1.22E-06,-3.26E-07,,,,1,119559,,0.002070141,,,,3662.97288,3662.97288,0.113171557,0.171057782
119614,,,,NN 4387,,,23.997386,-34.111986,12.8205,715.88,-624.51,0,12.8,12.26,M4,,10.614642,-0.006882,-7.189893,-0.00002172,0.00004451,-0.00003214,6.282500845,-0.595366463,3.47E-06,-3.03E-06,,,,1,119614,,0.001086426,,,,10125.23719,0,0,0.142279687
98385,98698,190007,,Gl 775,,,20.046401,3.326188,12.8601,-92.28,120.76,-29.7,7.46,6.914,K4V,1.128,6.55367,-11.039385,0.746132,-0.00002065,0.00002351,0.00000575,5.248135586,0.058052938,-4.47E-07,5.85E-07,,,Aql,1,98385,,0.149416996,V1654,7.476,7.446,4455.0344,4455.0344,0.649983919,0.580917268
91147,91430,,,GJ 2138,,,18.645762,-14.490563,12.8866,110.63,-569.18,0,11.28,10.729,M1V:,1.556,2.099274,-12.298787,-3.224492,0.00000532,0.00000993,-0.00003443,4.881449054,-0.252908036,5.36E-07,-2.76E-06,,,Sct,1,91147,,0.00445041,,11.366,11.186,3711.175114,3711.175114,0.161652287,0.212869918
118754,,,,Gl 428B,,,11.411412,-61.647146,12.8899,-486.24,60.56,4.5,8.3,7.749,M0 Ve,,-6.048871,0.940339,-11.343825,-0.00000079,0.00003087,-0.00000225,2.987500553,-1.075945665,-2.36E-06,2.94E-07,,,Cen,2,55525,Gl 428,0.069246846,,,,10125.23719,0,0,0.466321794
60259,60444,,,NN 3722,,,12.392492,67.188314,12.8966,236.96,-121.73,0,11.19,10.638,,,-4.973677,-0.512951,11.887881,-0.00000546,-0.00001546,-0.00000295,3.244346704,1.172657301,1.15E-06,-5.90E-07,,,Dra,1,60259,,0.004839495,,11.251,11.121,10125.23719,0,0,0.218029018
119569,,,,Gl 897B,,,23.546218,-16.752248,12.9032,323.61,-235.11,0,11.4,10.847,,,12.268507,-1.464349,-3.719139,-0.00000181,0.0000206,-0.00001408,6.164385515,-0.292381888,1.57E-06,-1.14E-06,,,Aqr,2,115842,Gl 897,0.003992087,,,,10125.23719,0,0,0.20636145
46447,46580,82106,,Gl 349,,,9.498563,5.655134,12.9066,-504.1,110,27.6,7.2,6.646,K3V,1.002,-10.18691,7.822785,1.271847,-0.00000253,0.00004171,0.00000963,2.486717912,0.098700713,-2.44E-06,5.33E-07,,,Hya,1,46447,,0.191249364,,,,4737.941375,4737.941375,0.650167669,0.623365635
118338,,,,GJ 1073,,,4.876173,40.707664,12.9199,1188.22,-1115.81,0,13.43,12.874,k,1.61,2.839277,9.373306,8.426357,-0.00005798,0.00006523,-0.00005296,1.276579213,0.710482766,5.76E-06,-5.41E-06,,,,1,118338,,0.000617163,,,,3635.220427,3635.220427,0.062739807,0.12105184
119137,,,,GJ 1214,,,17.255194,4.961607,12.9199,540.56,-707.03,0,14.67,14.114,m,1.74,-2.493928,-12.627569,1.117419,0.00003247,-0.00001033,-0.00004412,4.517399161,0.086596372,2.62E-06,-3.43E-06,,,,1,119137,,0.00019697,,,,3464.9272,3464.9272,0.039013647,0.087348845
118705,,,,Gl 401B,,,10.760817,-19.113784,12.9366,-1866.43,-660.94,0,16.5,15.941,DQ9,,-11.585692,3.896597,-4.236027,0.00005012,0.00010664,-0.00003917,2.817175353,-0.333598457,-9.05E-06,-3.20E-06,,,,2,52469,Gl 401,0.00003661,,,,10125.23719,0,0,0.054007872
118360,,,,Gl 194B,,,5.277926,46.000842,12.9383,80.57,-422.38,33.9,0.96,0.401,G0 III,,1.689045,8.828648,9.308413,0.00000314,0.00004332,0.00000654,1.381757779,0.802866154,3.91E-07,-2.05E-06,,,Aur,2,24549,Gl 194,60.20048637,,,,10125.23719,0,0,3.224461107
13185,13218,,,,,,2.836049,-53.13897,12.955,-117.39,502.88,0,10.72,10.158,M,1.51,5.725956,5.254333,-10.365203,0.0000236,0.00001165,0.00001894,0.742475966,-0.927449995,-5.69E-07,0.000002438,,,Hor,1,13185,,0.007530087,,10.769,10.639,3778.527101,3778.527101,0.202842824,0.247383897
115197,115562,,,Gl 895,,,23.408485,57.854308,12.9618,-62.51,-282.75,-33.8,10.03,9.467,M2,1.465,6.813946,-1.063728,10.974472,-0.00000392,-0.00000336,-0.00003872,6.128327006,1.009748164,-3.03E-07,-1.37E-06,,,Cas,1,115197,,0.014229839,,,,3846.921325,3846.921325,0.269016005,0.29671729
118106,,,,NN 3131,,,2.055738,-21.228423,12.987,-227.91,-399.57,0,11.21,10.642,M3,1.46,10.394482,6.20517,-4.702425,-0.00000046,-0.00001699,-0.00002345,0.538190862,-0.370505874,-1.10E-06,-1.94E-06,,,Cet,1,118106,,0.004821698,,,,3854.680056,3854.680056,0.155965328,0.217799633
118220,,,,NN 3224,,,3.428413,5.865782,12.987,-156.06,-140.52,0,14.7,14.132,m+,,8.055286,10.100146,1.327251,0.00000825,-0.00000542,-0.0000088,0.897556471,0.102377203,-7.57E-07,-6.81E-07,,,,1,118220,,0.000193731,,,,10125.23719,0,0,0.086936019
118331,,,,NN 3309,,,4.74059,27.863045,12.987,101.61,-407.52,0,11.26,10.692,M2.5,1.53,3.717307,10.862953,6.069601,-0.00000217,0.00001342,-0.00002268,1.241083477,0.486301881,4.93E-07,-1.98E-06,,,Tau,1,118331,,0.004604686,,,,3748.934037,3748.934037,0.161134727,0.214952679
119119,,,,NN 3981,,,16.973699,13.96687,12.987,-379.94,6.63,0,13.13,12.562,m,,-3.345687,-12.150849,3.134553,-0.00002304,0.00000644,0.00000041,4.443704015,0.243767867,-0.000001842,3.21E-08,,,,1,119119,,0.000822621,,,,10125.23719,0,0,0.131410029
119598,,,,NN 4368,,,23.843327,9.949119,12.987,576.69,320.98,0,11.5,10.932,M1,1.45,12.780938,-0.524501,2.24381,-0.00000199,0.00003642,0.0000199,6.242168427,0.173644889,2.80E-06,1.56E-06,,,Peg,1,119598,,0.003691476,,,,3870.29564,3870.29564,0.135368145,0.201796811
27818,27887,40307,,,,,5.901186,-60.023471,12.9955,-51.76,-60.44,0,7.17,6.601,K3V,0.935,0.167969,6.490966,-11.257094,0.00000317,-0.00000338,-0.0000019,1.544926996,-1.047607206,-2.51E-07,-0.000000293,,,Pic,1,27818,,0.199342546,,,,4904.42278,4904.42278,0.619482345,0.630791329
66415,66625,,,Gl 521,,,13.656698,46.186493,13.009,-43.17,390.83,-65.3,10.24,9.669,M2,1.368,-8.172025,-3.784736,9.386835,0.00005695,0.00002938,-0.00003113,3.57531516,0.806106382,-2.09E-07,1.89E-06,,,CVn,1,66415,,0.011814083,,10.28,10.17,4003.494547,4003.494547,0.226321734,0.281356626
25559,25623,36003,,Gl 204,,,5.473916,-3.499555,13.0208,-306.64,-797.13,-56,7.65,7.077,K5V,1.113,1.784269,12.872953,-0.794769,0.0000109,-0.00006232,-0.00004673,1.433067783,-0.061078761,-1.49E-06,-3.86E-06,,,Ori,1,25559,,0.128587869,,,,4486.839505,4486.839505,0.594461406,0.556526327
118371,,,,GJ 1077,,,5.281536,-78.293131,13.0208,74.82,-1097.45,-17,11.91,11.337,M1.5 V,1.48,0.493796,2.595246,-12.749097,-0.00001798,-0.00006922,0.00000295,1.382703009,-1.366472919,3.63E-07,-5.32E-06,,,Men,1,118371,,0.002542143,,,,3823.838842,3823.838842,0.115081513,0.181396359
118083,,,,NN 3106,,,1.685598,63.813579,13.0378,-7.44,6.68,-7,10.07,9.494,B5,0.47,5.202182,2.457266,11.699318,-0.000003,-0.00000194,-0.00000624,0.441288569,1.113757063,-3.61E-08,3.24E-08,,,Cas,1,118083,,0.013880337,,,,6528.155384,6528.155384,0.092262193,0.294616554
118740,,,,Gl 422,,,11.268799,-57.548501,13.0378,-2476.23,1149.43,-72,11.65,11.074,m,1.47,-6.865479,1.334231,-10.998789,0.00000826,0.0001578,0.00010111,2.950164725,-1.004410821,-1.20E-05,5.57E-06,,,Car,1,118740,,0.003238918,,,,3839.195018,3839.195018,0.128861851,0.194395273
19834,19884,27274,,Gl 167,,,4.26572,-53.309808,13.0446,784.91,396.09,-23.2,7.64,7.063,K5V,1.115,3.418184,7.004311,-10.460011,-0.00004201,0.00002708,0.00003399,1.116762997,-0.93043168,3.81E-06,1.92E-06,,,Dor,1,19834,,0.130256679,,,,4482.571275,4482.571275,0.599446361,0.558580428
91156,91438,172051,6998,Gl 722,,,18.648168,-21.051871,13.0839,-74.88,-151.87,38.6,5.85,5.266,G5V,0.673,2.062141,-12.035562,-4.700031,0.00000096,-0.0000337,-0.00002317,4.882078873,-0.367424464,-0.000000363,-7.36E-07,,,Sgr,1,91156,,0.681710526,,,,5695.668906,5695.668906,0.849405882,0.896307732
76130,76362,,,,,,15.596552,-80.202211,13.0873,-94.7,38.05,0,11.65,11.066,,,-1.310709,-1.800542,-12.896414,-0.00000626,0.00000161,0.00000041,4.083167636,-1.399792643,-4.59E-07,1.84E-07,,,Aps,1,76130,,0.003262872,,,,10125.23719,0,0,0.19480496
119032,,,,Gl 592,,,15.616248,-14.132335,13.089,-454.77,-621.36,0,12.7,12.115,M4,1.58,-7.41696,-10.300351,-3.195841,-0.0000178,0.00002467,-0.00003823,4.088324122,-0.246655785,-2.20E-06,-3.01E-06,,,,1,119032,,0.001241652,,,,3677.014629,3677.014629,0.086978911,0.147813553
88934,89211,166348,,Gl 707,,,18.205934,-43.44485,13.1044,132.84,-418.12,-2,8.38,7.793,K7V,1.297,0.512718,-9.500436,-9.011307,0.00000736,0.00002018,-0.00001788,4.766302386,-0.758255669,0.000000644,-2.03E-06,,,CrA,1,88934,,0.066496686,,,,4126.80832,4126.80832,0.505331233,0.460953528
118361,,,,Gl 195A,,,5.289768,45.84191,13.1062,69.08,-404.14,31.2,10.2,9.613,dM2,1.5,1.688048,8.974037,9.403799,0.0000032,0.00004076,0.00000501,1.384858088,0.800092258,3.35E-07,-1.96E-06,,,Aur,1,118361,Gl 195,0.012439416,,,,3793.506494,3793.506494,0.258656304,0.285533547
118362,,,,Gl 195B,,,5.289768,45.84191,13.1062,69.08,-404.14,0,13.7,13.113,M4  :,,1.687842,8.972945,9.402655,-0.00000091,0.00001892,-0.00001789,1.384858088,0.800092258,3.35E-07,-1.96E-06,,,,2,118361,Gl 195,0.000495222,,,,10125.23719,0,0,0.113672948
24549,24608,34029,1708,Gl 194A,13Alp Aur,Capella,5.27815,45.997991,13.1234,75.52,-427.13,22.2,0.08,-0.51,M1: comp,0.795,1.712633,8.954439,9.440007,0.00000192,0.00003559,-0.00000254,1.381816413,0.802816393,3.66E-07,-2.07E-06,Alp,13,Aur,1,24549,Gl 194,139.3156803,,,,5295.791584,5295.791584,14.04568631,4.097995041
118548,,,,NN 3506,,,8.598685,68.069293,13.1234,-807.68,-606.42,0,11.67,11.08,M3,1.57,-3.081984,3.811172,12.173742,0.00001742,0.00006015,-0.0000144,2.251130493,1.188033277,-3.92E-06,-0.00000294,,,UMa,1,118548,,0.003221069,,,,3691.168543,3691.168543,0.139019908,0.194088591
86695,86963,,,,,,17.770673,-32.102313,13.1337,-77.62,-270.12,0,11.39,10.798,M2V:,1.439,-0.667558,-11.105518,-6.979678,-0.00000438,0.00000942,-0.00001457,4.652351283,-0.560291065,-3.76E-07,-1.31E-06,,,Sco,1,86695,,0.00417638,,11.65,10.73,3887.625605,3887.625605,0.142703909,0.209039604
80058,80300,,,Gl 620.1B,,,16.392729,-39.22949,13.1579,75.52,0.05,52,11.01,10.414,DA,-0.165,-4.163462,-9.303609,-8.321719,-0.00001243,-0.00003957,-0.00003363,4.291606377,-0.68468376,3.66E-07,2.42E-10,,,Sco,2,80095,Gl 620.1,0.005948398,,11.086,10.926,12796.05352,12796.05352,0.015720004,0.231267332
117991,,,,NN 3036,,,0.481432,50.376583,13.1579,422.95,121.28,0,13.15,12.554,m,,8.32468,1.055316,10.134907,-0.0000093,0.00002602,0.00000493,0.126038705,0.879237232,2.05E-06,0.000000588,,,,1,117991,,0.000828705,,,,10125.23719,0,0,0.131686982
118046,,,,GJ 1031,,,1.13818,-28.806489,13.1579,698.34,-128.17,0,13.42,12.824,dM5,1.7,11.02148,3.385191,-6.340172,-0.00001684,0.00004143,-0.00000716,0.297974927,-0.502768085,3.39E-06,-6.21E-07,,,,1,118046,,0.000646249,,,,3515.540832,3515.540832,0.068646814,0.12265512
118401,,,,NN 3372B,,,5.998584,58.573628,13.1579,-17.44,-249.39,0,13.56,12.964,m,,0.00257,6.860561,11.227779,0.00000112,0.00001357,-0.00000829,1.570425574,1.022302661,-8.46E-08,-1.21E-06,,,,2,118401,NN 3372,0.000568068,,,,10125.23719,0,0,0.118218599
118744,,,,Gl 425B,,,11.35747,-20.454159,13.1579,184.65,-137.13,0,11,10.404,m,,-12.154318,2.063994,-4.598132,0.00000104,-0.00001212,-0.0000082,2.973378633,-0.356992428,8.95E-07,-6.65E-07,,,Crt,2,55289,Gl 425,0.006003438,,,,10125.23719,0,0,0.231876722
118796,,,,NN 3704,,,12.092411,69.539074,13.1579,-465.43,-65.41,0,13.07,12.474,M4,,-4.598264,-0.110303,12.327779,-0.00000463,0.00002958,-0.00000146,3.1657858,1.213685807,-2.26E-06,-3.17E-07,,,,1,118796,,0.000892072,,,,10125.23719,0,0,0.134488667
118935,,,,NN 3817,,,13.970703,12.578441,13.1579,-229.35,745.52,0,12.26,11.664,M3,1.66,-11.170511,-6.335541,2.865474,0.00000178,0.00001783,0.00004641,3.657521452,0.219535209,-1.11E-06,3.61E-06,,,,1,118935,,0.001881049,,,,3567.709122,3567.709122,0.113717136,0.166439796
119203,,,,NN 4044,,,18.218547,26.029617,13.1579,206.81,-36.47,0,13.32,12.724,m,,0.67617,-11.803909,5.774157,0.00001323,-0.00000027,-0.00000209,4.769604358,0.454302522,1.00E-06,-1.77E-07,,,,1,119203,,0.000708598,,,,10125.23719,0,0,0.125925668
55289,55454,98712,,Gl 425A,,,11.357405,-20.453783,13.1631,178.48,-115.16,7.4,8.57,7.973,K4/K5V,1.34,-12.159172,2.065062,-4.599891,-0.00000637,-0.00001047,-0.00000953,2.973361635,-0.35698586,8.65E-07,-5.58E-07,,,Crt,1,55289,Gl 425,0.056337815,SZ,8.621,8.541,4051.195837,4051.195837,0.482656611,0.439628374
111421,111766,,,Gl 865,,,22.641409,-65.378505,13.1804,833.28,-160.26,-26,11.5,10.9,,1.593,5.147553,-1.911906,-11.981825,-0.00000057,0.00005701,0.00001991,5.927507103,-1.141070174,4.04E-06,-0.000000777,,,Tuc,1,111421,,0.003801894,,11.596,11.396,3658.782022,3658.782022,0.153720456,0.203503288
60720,60910,,,Gl 469,,,12.482664,8.425518,13.1839,-634.01,-258.24,0,11.99,11.39,M:,1.668,-12.937629,-1.643566,1.931752,-0.00000751,0.00003989,-0.00001633,3.267953729,0.14705303,-3.07E-06,-0.000001252,,,Vir,1,60720,,0.002421029,,12.093,11.883,3557.147562,3557.147562,0.129777967,0.178883971
21764,21818,29697,,Gl 174,,,4.688574,20.901512,13.1891,-233.61,-254.55,7,8.09,7.489,K3V,1.092,4.147652,11.602164,4.7054,0.00001827,0.00000674,-0.00001265,1.227465706,0.364800206,-1.13E-06,-1.23E-06,,,Tau,1,21764,,0.08798325,V834,8.167,7.997,4532.177374,4532.177374,0.481937742,0.499344189
118444,,,,GJ 1092,,,6.818074,37.117718,13.1926,215.72,-1595.48,0,13.76,13.158,m,1.66,-2.235979,10.279369,7.961136,-0.00002657,0.00005727,-0.00008134,1.784967673,0.647826396,1.05E-06,-7.74E-06,,,,1,118444,,0.000475116,,,,3567.709122,3567.709122,0.057151244,0.112334767
55990,56157,,,,,,11.511619,-8.095262,13.2013,-354.75,262.48,0,11.98,11.377,,1.548,-12.963068,1.666525,-1.858998,0.00000055,0.00002282,0.00001663,3.013734689,-0.14128898,-1.72E-06,1.27E-06,,,Crt,1,55990,,0.002450191,,12.098,11.758,3722.708867,3722.708867,0.119202828,0.179496972
70956,71181,128165,,Gl 556,,,14.558039,52.90879,13.2188,-192.19,247.53,11.5,7.24,6.634,K3V,0.997,-6.250274,-4.948629,10.544408,-0.00000329,0.00001311,0.00001895,3.811285724,0.923432589,-9.32E-07,1.20E-06,,,Boo,1,70956,,0.193374855,,,,4749.95263,4749.95263,0.650468363,0.625337231
118695,,,,NN 3612,,,10.594395,69.450418,13.2275,-1649.62,-584.16,0,11.93,11.323,k-m,1.55,-4.331017,1.673496,12.385818,0.00000528,0.00011132,-0.00001314,2.773606053,1.212138462,-8.00E-06,-2.83E-06,,,UMa,1,118695,,0.002575135,,,,3719.818456,3719.818456,0.122394315,0.182065883
66878,67090,,,Gl 525,,,13.751408,17.78544,13.2398,451.03,-1831.59,20.4,9.79,9.181,,1.42,-11.304998,-5.580201,4.044197,-0.00003721,-0.00005065,-0.00010556,3.600110103,0.310414492,2.19E-06,-8.88E-06,,,Boo,1,66878,,0.018518252,,,,3917.94294,3917.94294,0.295861542,0.319910554
90508,90790,170657,,Gl 716,,,18.521935,-18.908812,13.2521,-140.13,-194.59,-41.6,6.81,6.199,K1V,0.861,1.707699,-12.419752,-4.294394,-0.00001495,0.00004266,0.00000196,4.849031121,-0.33002102,-6.79E-07,-9.43E-07,,,Sgr,1,90508,,0.288668902,,,,5103.331544,5103.331544,0.688489257,0.701178469
64806,65011,,,Gl 507A,,,13.325984,35.110155,13.2661,387.72,-778.72,-4.9,9.48,8.866,M0,1.47,-10.204905,-3.692103,7.629975,-0.00001475,-0.00003185,-0.00004385,3.488734398,0.6127878,1.88E-06,-3.78E-06,,,CVn,1,64806,Gl 507,0.024751413,,9.532,9.412,3839.195018,3839.195018,0.356224993,0.347559025
22210,22263,30495,1532,Gl 177,58    Eri,,4.793413,-16.934456,13.2767,130.41,169.2,21.7,5.49,4.875,G3V,0.632,3.945704,12.072764,-3.867261,-0.0000004,0.0000258,0.00000395,1.254912697,-0.295562014,6.32E-07,8.20E-07,,58,Eri,1,22210,,0.977237221,IX,5.502,5.472,5845.009272,5845.009272,0.965682422,0.993442778
118277,,,,Gl 164,,,4.216249,52.612881,13.2802,-365.77,-833.25,0,13.5,12.884,M3.5,1.67,3.630659,7.200111,10.551799,0.00004022,0.00002747,-0.00003256,1.103811514,0.918268005,-1.77E-06,-4.04E-06,,,,1,118277,,0.000611505,,,,3554.517282,3554.517282,0.065319595,0.120733718
117955,,,,NN 3001,,,0.044479,-34.226836,13.2979,148.24,-735.2,0,14.9,14.281,DC9,0.46,10.994187,0.128112,-7.479679,-0.00002676,0.00000925,-0.00003919,0.011644551,-0.597370982,7.19E-07,-3.56E-06,,,,1,117955,,0.000168889,,,,6576.050273,6576.050273,0.010029405,0.083593367
119108,,,,NN 3971,,,16.672695,67.602032,13.2979,-254.24,371.3,0,15.65,15.031,m,1.95,-1.725977,-4.763978,12.2947,-0.00000788,0.00002639,0.00000912,4.364901298,1.179878044,-1.23E-06,1.80E-06,,,,1,119108,,8.46E-05,,,,3222.093597,3222.093597,0.029567432,0.06861065
119246,,,,Gl 732A,,,18.894977,-38.616057,13.2979,327.16,-955.55,0,12.7,12.081,sdG0,1.53,2.412492,-10.1063,-8.299201,0.00001159,0.00004228,-0.00004814,4.946693281,-0.673977338,1.59E-06,-4.63E-06,,,,1,119246,Gl 732,0.00128115,,,,3748.934037,3748.934037,0.084994168,0.149142011
119247,,,,Gl 732B,,,18.894963,-38.616127,13.2979,312.11,-960.57,0,16,15.381,,,2.412442,-10.106301,-8.299214,0.0000106,0.00004225,-0.00004839,4.946689633,-0.673978555,1.51E-06,-0.000004657,,,,2,119246,Gl 732,6.13E-05,,,,10125.23719,0,0,0.062577366
31780,31862,,,NN 3403,,,6.660505,-55.609673,13.2996,-394.43,12.72,0,9.8,9.181,K7V,1.377,-1.292411,7.39997,-10.974948,0.00002493,0.00000504,0.00000046,1.743716126,-0.970571886,-1.91E-06,6.17E-08,,,Car,1,31780,,0.018518252,,,,3988.409772,3988.409772,0.285499391,0.319910554
76597,76832,,,Gl 597,,,15.687543,75.992789,13.3103,777.67,-759.83,-46.1,12.22,11.599,M4,1.65,-1.833098,-2.649211,12.914122,0.00002068,-0.00005829,-0.00005761,4.106989026,1.32632437,3.77E-06,-3.68E-06,,,UMi,1,76597,,0.001997101,UU,12.348,11.988,3581.00279,3581.00279,0.116304209,0.169311214
106470,106811,,,Gl 835,,,21.63343,27.723743,13.3174,472.04,-75.3,-13.3,9.83,9.208,,1.495,9.597367,-6.84533,6.195318,0.00000974,0.00003049,-0.00001063,5.663618794,0.483870589,2.29E-06,-3.65E-07,,,Peg,1,106470,,0.018063421,,9.887,9.777,3801.042587,3801.042587,0.310455434,0.317645611
118418,,,,GJ 1088,,,6.182198,-43.409631,13.3333,122.14,729.85,28,12.32,11.695,M3.5,1.59,-0.462003,9.676115,-9.163757,-0.00001042,0.00005279,0.00001458,1.618495662,-0.757640989,5.92E-07,3.54E-06,,,,1,118418,,0.0018281,,,,3662.97288,3662.97288,0.106349953,0.16508753
118460,,,,NN 3423,,,7.056432,34.70004,13.3333,-87.27,157.43,0,13.17,12.545,m,,-2.993213,10.545314,7.590383,0.00000701,-0.00000403,0.00000837,1.847369674,0.605629947,-4.23E-07,7.63E-07,,,,1,118460,,0.000835603,,,,10125.23719,0,0,0.131999239
118666,,,,NN 3586,,,10.158662,51.284033,13.3333,-450.23,-802.3,0,13.47,12.845,k-m,1.66,-7.388842,3.866705,10.40339,-0.00002237,0.00004454,-0.00003243,2.659531393,0.895075226,-2.18E-06,-3.89E-06,,,,1,118666,,0.00063387,,,,3567.709122,3567.709122,0.066012466,0.121979197
119016,,,,NN 3900,,,15.319892,-12.75336,13.3333,-690.35,-204.49,0,12.58,11.955,M3,1.52,-8.394087,-9.932405,-2.943388,-0.0000322,0.00003102,-0.00001289,4.010738315,-0.22258813,-3.35E-06,-9.91E-07,,,,1,119016,,0.001438799,,,,3763.670129,3763.670129,0.089367929,0.154170058
119457,,,,NN 4239,,,21.948672,-1.902227,13.3333,1278.45,618.03,0,14.64,14.015,dM5,1.76,11.450041,-6.817448,-0.442586,0.00004344,0.00007031,0.00003992,5.746148835,-0.033200121,6.20E-06,3.00E-06,,,,1,119457,,0.000215774,,,,3440.181224,3440.181224,0.04142301,0.089654311
118559,,,,Gl 319C,,,8.714474,9.553721,13.3422,202.59,-638.64,22.4,11.79,11.164,M3.5,1.54,-8.583478,9.973174,2.214625,-0.00002914,0.00001378,-0.00003693,2.281444,0.16674389,9.82E-07,-3.10E-06,,,Cnc,3,42629,Gl 319,0.002981261,,,,3734.317309,3734.317309,0.130671928,0.189845366
119302,,,,Gl 767B,,,19.773297,32.015188,13.3511,467.92,-406.76,-3.5,11.1,10.472,M2  :,1.52,5.068899,-10.122082,7.077911,0.00003197,0.00000379,-0.00002422,5.176637088,0.558770447,2.27E-06,-0.000001972,,,Cyg,2,96983,Gl 767,0.005638973,,,,3763.670129,3763.670129,0.176921918,0.227764334
83505,83762,,,Gl 655,,,17.118752,21.554011,13.3618,-465.66,-29.36,-49.9,11.61,10.981,M3,1.56,-2.841689,-12.097749,4.908669,-0.00001867,0.00005242,-0.00002052,4.481678873,0.376188465,-2.26E-06,-1.42E-07,,,Her,1,83505,,0.00352858,,11.681,11.491,3705.436013,3705.436013,0.144386332,0.199211441
